ACQUISITION_COST,ADDRESS_HOME_CITY,ADDRESS_HOME_COUNTRY,AGGREGATION_OPT_IN_INDICATOR,ANNUAL_INCOME,CREDIT_SCORE_HIGHEST,CREDIT_SCORE_LOWEST,CREDIT_UTILIZATION,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,DEBT_SERVICE_COVERAGE_RATIO,EFFECTIVE_DATE,GEOGRAPHIC_AREA_HOME,HOME_OWNER_INDICATOR,HOUSEHOLD_BEHAVIOR,HOUSEHOLD_ID,HOUSEHOLD_SIZE,IMPORTANCE_LEVEL_CODE,INFLUENCE_SCORE,INTERNET_BANKING_INDICATOR,LOYALTY_RATING_CODE,MARKET_GROUP,METRIC_BEHAVIOR_PROFILE,METRIC_BEHAVIOR_PROFILE_2,METRIC_BEHAVIOR_PROFILE_3,METRIC_BEHAVIOR_PROFILE_4,METRIC_BEHAVIOR_PROFILE_5,METRIC_COMMUNICATION_STYLE,METRIC_FINANCIAL_KNOWLEDGE_RATING,METRIC_LATEST_TONE,METRIC_NET_PROMOTER_SCORE,METRIC_PERSONALITY_TYPE,METRIC_SATISFACTION_LEVEL,METRIC_STRENGTH_OF_RELATIONSHIP,METRIC_TECH_SAVY,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_ADULTS,NUMBER_OF_DEPENDENT_CHILDREN,OLDEST_DEPENDENT_ADULT_BIRTH_YEAR,OLDEST_DEPENDENT_CHILD_BIRTH_YEAR,OLDEST_MEMBER_BIRTH_YEAR,PREFERRED_COMMUNICATION_FORM,PRIMARY_ADVISOR_ID,PRIMARY_ADVISOR_ORGANIZATION_ID,PRIMARY_BRANCH_PROXIMITY,PRIMARY_CUSTOMER_BIRTH_YEAR,PRIMARY_CUSTOMER_EDUCATION_LEVEL,PRIMARY_CUSTOMER_EMPLOYMENT_STATUS,PRIMARY_CUSTOMER_GENDER,PRIMARY_CUSTOMER_MARITAL_STATUS,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PURSUIT,RELATIONSHIP_START_DATE,SATISFACTION_RATING_FROM_SURVEY,SECONDARY_ADVISOR_ID,SECONDARY_ADVISOR_ORGANIZATION_ID,SECONDARY_CUSTOMER_BIRTH_YEAR,SECONDARY_CUSTOMER_EDUCATION_LEVEL,SECONDARY_CUSTOMER_EMPLOYMENT_STATUS,SECONDARY_CUSTOMER_GENDER,SECONDARY_CUSTOMER_MARITAL_STATUS,STATUS,STATUS_DATE,STATUS_REASON,TOTAL_ASSETS,URBAN_CODE,USER_DEFINED_BOOLEAN_1,USER_DEFINED_BOOLEAN_2,USER_DEFINED_BOOLEAN_3,USER_DEFINED_BOOLEAN_4,USER_DEFINED_BOOLEAN_5,USER_DEFINED_DATE_1,USER_DEFINED_DATE_2,USER_DEFINED_DATE_3,USER_DEFINED_DATE_4,USER_DEFINED_DATE_5,USER_DEFINED_INTEGER_1,USER_DEFINED_INTEGER_2,USER_DEFINED_INTEGER_3,USER_DEFINED_INTEGER_4,USER_DEFINED_INTEGER_5,USER_DEFINED_NUMERIC_1,USER_DEFINED_NUMERIC_2,USER_DEFINED_NUMERIC_3,USER_DEFINED_NUMERIC_4,USER_DEFINED_NUMERIC_5,USER_DEFINED_STRING_1,USER_DEFINED_STRING_2,USER_DEFINED_STRING_3,USER_DEFINED_STRING_4,USER_DEFINED_STRING_5,WALLET_SHARE_PERCENTAGE,YOUNGEST_DEPENDENT_ADULT_BIRTH_YEAR,YOUNGEST_DEPENDENT_CHILD_BIRTH_YEAR,YOUNGEST_MEMBER_BIRTH_YEAR
97.84268852346241,Metropolis,USA,True,133886.0,719.0385976517744,719.0385976517744,0.18346184065005183,2018-09-05,2018-09-05,1.0,2018-09-05,USA West Virginia,FALSE,Aggressive,1010,1,Normal priority,117927,False,50537,Spending,,,,,,,,,,,,,,2008.2899999999997,6694.299999999999,0,0,,,,In Person,1007,,617.0756427658993,1947,PhD,Retired,Female,Single,English,English,Increase Net Worth,2018-09-05,very satisfied,1007,,1947,PhD,Retired,Female,Single,Active,2018-09-05,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,
62.49371431139888,Smallville,USA,True,105011.0,769.1238445835436,769.1238445835436,0.4688740156157271,2016-01-31,2016-01-31,1.0,2016-01-31,USA Nevada,TRUE,Growth,1011,3,High priority,138470,True,79627,Accumulating,,,,,,,,,,,,,,1575.165,5250.55,0,1,,,,Email,1019,,644.1900705594915,1980,College,Employed,Male,Married,English,English,Estate Planning,2016-01-31,satisfied,1019,,1980,College,Employed,Male,Married,Active,2016-01-31,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
76.68639471885099,Metropolis,USA,True,94875.0,730.2708627511969,730.2708627511969,0.3669821380114023,2016-04-28,2016-04-28,1.0,2016-04-28,USA Vermont,TRUE,Growth,1012,1,High priority,60734,False,67446,Accumulating,,,,,,,,,,,,,,1423.125,4743.75,0,0,,,,Teleconference,,1864,685.6761080505592,1948,PhD,Homemaker,Female,Single,English,English,Increase Net Worth,2016-04-28,very satisfied,,1864,1948,PhD,Homemaker,Female,Single,Active,2016-04-28,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,
97.54983659932562,Castle Rock,USA,True,142078.0,715.1838310975212,715.1838310975212,0.46064632389028254,2017-06-12,2017-06-12,1.0,2017-06-12,USA Wyoming,FALSE,Growth,1013,4,High priority,96577,True,45283,Accumulating,,,,,,,,,,,,,,2131.17,7103.900000000001,0,2,,,,Teleconference,1011,,565.4022983855788,1966,University,Employed,Male,Married,English,English,Increase Net Worth,2017-06-12,very satisfied,1011,,1966,University,Employed,Male,Married,Active,2017-06-12,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
51.0817485268736,Los Santos,USA,True,138073.0,719.4139643425152,719.4139643425152,0.5368872771859411,2018-02-07,2018-02-07,1.0,2018-02-07,USA Texas,FALSE,Aggressive,1014,1,Normal priority,114342,False,124230,Gifting,,,,,,,,,,,,,,2071.0950000000003,6903.650000000001,0,0,,,,In Person,1009,,938.6477734408143,1938,Professional,Homemaker,Female,Single,English,English,Increase Net Worth,2018-02-07,very satisfied,1009,,1938,Professional,Homemaker,Female,Single,Active,2018-02-07,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,
82.87723690866885,Castle Rock,USA,True,109127.0,705.5216376990587,705.5216376990587,0.5818570961962496,2016-05-21,2016-05-21,1.0,2016-05-21,USA Wyoming,TRUE,Growth,1015,4,High priority,125139,False,92014,Accumulating,,,,,,,,,,,,,,1636.9049999999997,5456.349999999999,0,2,,,,Teleconference,,1831,160.22173649788968,1966,University,Homemaker,Male,Married,English,English,Increase Net Worth,2016-05-21,very satisfied,,1831,1966,University,Homemaker,Male,Married,Active,2016-05-21,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
46.40448283471492,Bedrock,Canada,True,117516.0,701.7882671771333,701.7882671771333,0.5045351097624201,2017-12-22,2017-12-22,1.0,2017-12-22,Canada BC British Columbia,FALSE,Growth,1016,1,High priority,61331,False,66919,Accumulating,,,,,,,,,,,,,,1762.7399999999998,5875.799999999999,0,0,,,,In Person,1011,,523.4879593517217,1956,PhD,Homemaker,Female,Single,English,English,Increase Net Worth,2017-12-22,very satisfied,1011,,1956,PhD,Homemaker,Female,Single,Active,2017-12-22,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,
44.38644319965095,Metropolis,Canada,True,165652.5,693.9753547841495,693.9753547841495,0.19077450498499227,2016-02-04,2016-02-04,1.0,2018-02-03,Canada NT Northwest Territories,FALSE,Aggressive,1017,2,Normal priority,139275,False,120024,Spending,,,,,,,,,,,,,,2484.7875,8282.625,0,0,,,,Other,1017,,355.5655983411533,1949,PhD,Employed,Male,Married,English,English,Increase Net Worth,2016-02-04,very satisfied,1017,,1949,PhD,Employed,Male,Married,Inactive,2018-02-03,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,
7.949610775948107,Star City,USA,True,73561.0,792.0887650071155,792.0887650071155,0.7980282559894638,2017-10-17,2017-10-17,1.0,2017-10-17,USA North Carolina,TRUE,Growth,1018,4,High priority,56471,True,84012,Accumulating,,,,,,,,,,,,,,1103.415,3678.0499999999997,0,2,,,,Teleconference,1010,,682.2721440300531,1958,PhD,Homemaker,Female,Married,English,English,Estate Planning,2017-10-17,satisfied,1010,,1958,PhD,Homemaker,Female,Married,Active,2017-10-17,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
35.70608233496656,Los Santos,USA,True,117436.0,655.5797895032487,655.5797895032487,0.7184573207644267,2016-02-28,2016-02-28,1.0,2016-02-28,USA Oklahoma,FALSE,Aggressive,1019,1,Normal priority,144320,True,124285,Spending,,,,,,,,,,,,,,1761.5399999999997,5871.799999999999,0,0,,,,In Person,,1824,416.6760336549688,1943,Professional,Retired,Female,Single,English,English,Increase Net Worth,2016-02-28,very satisfied,,1824,1943,Professional,Retired,Female,Single,Active,2016-02-28,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,
78.75822589194796,Pallet Town,USA,True,107307.0,651.6431427166183,651.6431427166183,0.2840051719373997,2018-09-14,2018-09-14,1.0,2018-09-14,USA Louisiana,TRUE,Growth,1020,4,High priority,65915,True,71013,Accumulating,,,,,,,,,,,,,,1609.6049999999998,5365.349999999999,0,2,,,,Teleconference,1002,,726.7521500024993,1967,University,Homemaker,Male,Married,English,English,Increase Net Worth,2018-09-14,very satisfied,1002,,1967,University,Homemaker,Male,Married,Active,2018-09-14,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
62.48011789425165,Riverdale,Canada,True,76540.0,704.3611400732532,704.3611400732532,0.08600125113643331,2017-12-22,2017-12-22,1.0,2017-12-22,Canada NU Nunavut,TRUE,Growth,1021,4,High priority,50588,False,46449,Accumulating,,,,,,,,,,,,,,1148.1,3827.0,0,2,,,,Teleconference,1000,,588.8383610299935,1962,University,Homemaker,Female,Married,English,English,Estate Planning,2017-12-22,satisfied,1000,,1962,University,Homemaker,Female,Married,Active,2017-12-22,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
32.57858874327113,Coruscant,USA,True,52247.0,692.1055134151312,692.1055134151312,0.2803535317701882,2017-09-03,2017-09-03,1.0,2017-09-03,USA New Mexico,TRUE,Conserviti,1022,3,Low priority,67084,False,101634,Starting,,,,,,,,,,,,,,783.7049999999999,2612.35,0,1,,,,Email,1017,,58.588032532507874,1992,High School,Unemployed,Male,Married,English,English,Education Planning,2017-09-03,dissatisfied,1017,,1992,High School,Unemployed,Male,Married,Active,2017-09-03,,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
85.72792537749945,Smallville,USA,True,50210.0,775.6122600014736,775.6122600014736,0.7128943556276222,2016-04-24,2016-04-24,1.0,2016-04-24,USA Virginia,TRUE,Conserviti,1023,3,Low priority,120468,True,124213,Accumulating,,,,,,,,,,,,,,753.15,2510.5,0,1,,,,Email,1012,,519.2858172448523,1979,College,Employed,Male,Married,English,English,Capital Acquisition,2016-04-24,neutral,1012,,1979,College,Employed,Male,Married,Active,2016-04-24,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,
99.03584369104061,Castle Rock,USA,True,116702.0,775.2600889356112,775.2600889356112,0.4753698842426609,2016-07-23,2016-07-23,1.0,2016-07-23,USA Indiana,TRUE,Growth,1024,4,High priority,134632,True,95325,Accumulating,,,,,,,,,,,,,,1750.5299999999997,5835.099999999999,0,2,,,,Teleconference,,1831,462.59286310414495,1970,College,Employed,Male,Married,English,English,Estate Planning,2016-07-23,satisfied,,1831,1970,College,Employed,Male,Married,Active,2016-07-23,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,
39.14443146295618,Smallville,Canada,True,55555.0,713.7506709011176,713.7506709011176,0.3103544813742901,2016-08-24,2016-08-24,1.0,2016-08-24,Canada PE Prince Edward Island,TRUE,Conserviti,1025,3,Low priority,91437,False,58769,Starting,,,,,,,,,,,,,,833.3249999999999,2777.75,0,1,,,,Email,1013,,986.7369521928033,1992,High School,Unemployed,Male,Married,English,English,Education Planning,2016-08-24,neutral,1013,,1992,High School,Unemployed,Male,Married,Active,2016-08-24,,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
85.63782671954398,Springfield,USA,True,118391.25,782.751282445818,782.751282445818,0.45434489082744867,2016-03-07,2016-03-07,1.0,2018-03-07,USA Montana,TRUE,Growth,1026,4,High priority,116373,False,81927,Accumulating,,,,,,,,,,,,,,1775.8687499999999,5919.5625,0,2,,,,Teleconference,,1105,676.9918506461761,1968,University,Employed,Female,Married,English,English,Estate Planning,2016-03-07,satisfied,,1105,1968,University,Employed,Female,Married,Inactive,2018-03-07,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
74.89168161609176,Bedrock,USA,True,80110.0,783.9999462007872,783.9999462007872,0.6665587571129752,2016-09-22,2016-09-22,1.0,2016-09-22,USA Virginia,TRUE,Growth,1027,3,High priority,79659,True,47305,Accumulating,,,,,,,,,,,,,,1201.6499999999999,4005.5,0,2,,,,Teleconference,1012,,422.3006072024478,1960,PhD,Homemaker,Female,Single,English,English,Philanthropy,2016-09-22,satisfied,1012,,1960,PhD,Homemaker,Female,Single,Active,2016-09-22,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,
82.85341137480233,Pallet Town,USA,True,67747.0,676.0437111934655,676.0437111934655,0.23514506198810364,2017-06-04,2017-06-04,1.0,2017-06-04,USA Kentucky,TRUE,Moderate,1028,4,Low priority,95997,False,100170,Accumulating,,,,,,,,,,,,,,1016.2049999999999,3387.35,0,2,,,,Email,1002,,431.12642534526935,1971,College,Employed,Male,Married,English,English,Capital Acquisition,2017-06-04,satisfied,1002,,1971,College,Employed,Male,Married,Active,2017-06-04,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,
55.85722063545525,Bedrock,USA,True,74002.0,777.419939359665,777.419939359665,0.5602539244266939,2016-08-28,2016-08-28,1.0,2016-08-28,USA Missouri,TRUE,Growth,1029,4,High priority,50431,False,131178,Accumulating,,,,,,,,,,,,,,1110.03,3700.1,0,2,,,,Teleconference,,1293,851.3144313730747,1957,University,Employed,Female,Married,English,English,Estate Planning,2016-08-28,satisfied,,1293,1957,University,Employed,Female,Married,Active,2016-08-28,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,
62.99071746960799,Star City,USA,True,90661.0,793.7464680620656,793.7464680620656,0.7179616213231845,2017-06-16,2017-06-16,1.0,2017-06-16,USA Georgia,TRUE,Growth,1030,4,High priority,111488,True,104850,Accumulating,,,,,,,,,,,,,,1359.915,4533.05,0,2,,,,Teleconference,1002,,448.8875372936579,1958,University,Homemaker,Female,Married,English,English,Philanthropy,2017-06-16,satisfied,1002,,1958,University,Homemaker,Female,Married,Active,2017-06-16,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
56.053915084493234,Castle Rock,USA,True,77846.0,732.2534604478344,732.2534604478344,0.21528978015110017,2016-12-22,2016-12-22,1.0,2016-12-22,USA Illinois,TRUE,Growth,1031,3,High priority,97207,False,141124,Accumulating,,,,,,,,,,,,,,1167.6899999999998,3892.2999999999997,0,2,,,,Teleconference,1001,,696.4553924583143,1958,PhD,Homemaker,Female,Single,English,English,Increase Net Worth,2016-12-22,very satisfied,1001,,1958,PhD,Homemaker,Female,Single,Active,2016-12-22,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,
97.85055240097891,Zion,USA,True,94093.0,790.1705031178262,790.1705031178262,0.6721603058043377,2018-07-24,2018-07-24,1.0,2018-07-24,USA Maryland,TRUE,Growth,1032,4,High priority,99035,True,59503,Accumulating,,,,,,,,,,,,,,1411.3949999999998,4704.65,0,2,,,,Teleconference,1001,,805.662856041522,1967,University,Employed,Male,Married,English,English,Estate Planning,2018-07-24,satisfied,1001,,1967,University,Employed,Male,Married,Active,2018-07-24,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,
47.251012188291334,Los Santos,USA,True,132499.0,764.5171923457988,764.5171923457988,0.48021413136890206,2017-03-13,2017-03-13,1.0,2017-03-13,USA Oklahoma,FALSE,Aggressive,1033,1,Normal priority,81088,False,77637,Spending,,,,,,,,,,,,,,1987.485,6624.95,0,0,,,,In Person,,1806,620.3543973550888,1942,Professional,Selfemployed,Female,Divorced,English,English,Retirement Planning,2017-03-13,very satisfied,,1806,1942,Professional,Selfemployed,Female,Divorced,Active,2017-03-13,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
98.64040607487432,Riverdale,Canada,True,131605.0,723.5465876269609,723.5465876269609,0.21183981885580178,2016-09-23,2016-09-23,1.0,2018-09-23,Canada YT Yukon,TRUE,Growth,1034,2,High priority,144525,False,116342,Accumulating,,,,,,,,,,,,,,1974.0749999999998,6580.25,0,0,,,,Other,1010,,91.70064516509862,1952,PhD,Retired,Male,Married,English,English,Increase Net Worth,2016-09-23,very satisfied,1010,,1952,PhD,Retired,Male,Married,Inactive,2018-09-23,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,
68.74541629774704,Castle Rock,USA,True,92264.0,732.9574342254883,732.9574342254883,0.09819244925961618,2016-04-10,2016-04-10,1.0,2016-04-10,USA Texas,TRUE,Growth,1035,4,High priority,108918,False,123695,Accumulating,,,,,,,,,,,,,,1383.9599999999998,4613.2,0,2,,,,Teleconference,1014,,839.7553313808435,1967,University,Employed,Male,Married,English,English,Estate Planning,2016-04-10,satisfied,1014,,1967,University,Employed,Male,Married,Active,2016-04-10,,,City,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,
48.28454664361519,Metropolis,USA,True,104688.0,682.4265811106214,682.4265811106214,0.9151692530733431,2017-03-21,2017-03-21,1.0,2017-03-21,USA Idaho,TRUE,Growth,1036,1,High priority,60586,False,131850,Accumulating,,,,,,,,,,,,,,1570.32,5234.4,0,0,,,,Other,,1831,603.1794049373012,1949,PhD,Homemaker,Female,Single,English,English,Increase Net Worth,2017-03-21,very satisfied,,1831,1949,PhD,Homemaker,Female,Single,Active,2017-03-21,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
